sweepId,cellId,seed,NURSE_COUNT,MEDI_COUNT,BLANKI_COUNT,EDI_COUNT,needSpawn_emergency,needSpawn_medication,needSpawn_comfort,needSpawn_visitor_escort,criticalIncidentCount,meanEmergencyResponseTime,needsUnfulfilledAtEnd,meanNurseUtilisation,meanRobotUtilisation,meanWaitTime_emergency,meanWaitTime_medication,meanWaitTime_comfort,meanWaitTime_visitor_escort,needsGenerated_emergency,needsGenerated_medication,needsGenerated_comfort,needsGenerated_visitor_escort,needsFulfilled_emergency,needsFulfilled_medication,needsFulfilled_comfort,needsFulfilled_visitor_escort
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",22,3,2,0,1,0.000075,0.005,0.001,0.0015,77,20.166666666666668,51,0.9527472527472515,0.9179487179487122,20.166666666666668,183.90243902439025,206.8846153846154,53.228070175438596,5,102,39,60,6,82,26,57
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",23,3,2,0,1,0.000075,0.005,0.001,0.0015,101,7,48,0.9520146520146505,0.925274725274722,7,214.17857142857142,281.2307692307692,52.22950819672131,1,109,37,60,1,84,26,61
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",24,3,2,0,1,0.000075,0.005,0.001,0.0015,61,24.5,45,0.9527472527472511,0.9344322344322322,24.5,186.01162790697674,209.23076923076923,47.215384615384615,2,108,40,69,2,86,26,65
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",25,3,2,0,1,0.000075,0.005,0.001,0.0015,67,28.5,44,0.9593406593406584,0.9318681318681282,28.5,145.82894736842104,113.9,57.10606060606061,3,98,32,64,4,76,20,66
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",26,3,2,0,1,0.000075,0.005,0.001,0.0015,106,15.666666666666666,57,0.952014652014651,0.9216117216117194,15.666666666666666,160.18823529411765,136.2962962962963,50.285714285714285,2,108,44,68,3,85,27,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",27,3,2,0,1,0.000075,0.005,0.001,0.0015,110,24,57,0.9600732600732589,0.9315018315018277,24,160.81428571428572,197.52941176470588,58.97142857142857,5,95,27,73,4,70,17,70
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",28,3,2,0,1,0.000075,0.005,0.001,0.0015,103,24.333333333333332,55,0.9578754578754564,0.9256410256410215,24.333333333333332,165.82432432432432,185.8095238095238,50.698412698412696,5,97,34,65,6,74,21,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",29,3,2,0,1,0.000075,0.005,0.001,0.0015,46,29,32,0.9391941391941377,0.9153846153846132,29,173.61052631578949,105.72972972972973,42.541666666666664,1,113,41,50,1,95,37,48
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E1",30,3,2,0,1,0.000075,0.005,0.001,0.0015,43,26,50,0.9472527472527459,0.9271062271062246,26,148.89320388349515,127.52777777777777,54.02439024390244,4,124,46,46,4,103,36,41
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",1,3,2,0,2,0.000075,0.005,0.001,0.0015,50,23,56,0.9523809523809512,0.9115384615384615,23,96.8314606741573,51.42307692307692,57.57142857142857,3,112,42,68,2,89,26,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",2,3,2,0,2,0.000075,0.005,0.001,0.0015,71,22.5,50,0.9501831501831487,0.9038461538461539,22.5,167.19540229885058,187.46875,53.65573770491803,4,116,40,64,4,87,32,61
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",3,3,2,0,2,0.000075,0.005,0.001,0.0015,64,21.25,34,0.9487179487179471,0.8942307692307693,21.25,183.2173913043478,201.6969696969697,52.91525423728814,3,100,44,60,4,92,33,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",4,3,2,0,2,0.000075,0.005,0.001,0.0015,82,30,45,0.9498168498168481,0.9118131868131868,30,145.8125,142.03333333333333,51.4264705882353,1,107,41,68,1,80,30,68
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",5,3,2,0,2,0.000075,0.005,0.001,0.0015,35,17.5,36,0.9465201465201449,0.9002747252747253,17.5,124.08080808080808,74.42857142857143,50.83673469387755,4,123,30,51,4,99,28,49
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",6,3,2,0,2,0.000075,0.005,0.001,0.0015,42,17,34,0.9454212454212437,0.9101648351648352,17,158.72,112.43243243243244,53.25454545454546,6,114,39,55,7,100,37,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",7,3,2,0,2,0.000075,0.005,0.001,0.0015,48,28.666666666666668,36,0.9454212454212435,0.9016483516483517,28.666666666666668,168.69791666666666,86.32432432432432,51.7,4,109,41,52,3,96,37,50
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",8,3,2,0,2,0.000075,0.005,0.001,0.0015,44,15.5,43,0.9505494505494492,0.9101648351648352,15.5,140.65656565656565,86.08,49.714285714285715,3,116,38,65,2,99,25,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",9,3,2,0,2,0.000075,0.005,0.001,0.0015,43,29,51,0.9490842490842478,0.9107142857142857,29,136.76666666666668,120.74193548387096,57.09836065573771,1,114,44,65,1,90,31,61
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",10,3,2,0,2,0.000075,0.005,0.001,0.0015,36,27.666666666666668,27,0.9439560439560418,0.8942307692307693,27.666666666666668,146.04807692307693,61.10526315789474,45.25454545454546,3,119,39,57,3,104,38,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",11,3,2,0,2,0.000075,0.005,0.001,0.0015,51,15,43,0.9443223443223424,0.8950549450549451,15,147.59615384615384,75.02631578947368,53.15384615384615,1,129,41,60,1,104,38,52
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",12,3,2,0,2,0.000075,0.005,0.001,0.0015,78,17.5,38,0.9538461538461525,0.9173076923076923,17.5,181.48314606741573,99.38461538461539,54.10144927536232,6,112,31,68,6,89,26,69
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",13,3,2,0,2,0.000075,0.005,0.001,0.0015,33,20.333333333333332,41,0.9468864468864456,0.9096153846153846,20.333333333333332,113.96842105263158,107.15625,49.644067796610166,3,117,39,62,3,95,32,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",14,3,2,0,2,0.000075,0.005,0.001,0.0015,46,33,34,0.9457875457875446,0.8700549450549451,33,156.27835051546393,91.82857142857142,50.22222222222222,2,116,38,59,1,97,35,54
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",15,3,2,0,2,0.000075,0.005,0.001,0.0015,36,16,30,0.9501831501831487,0.8972527472527473,16,135.35555555555555,82.08823529411765,57.214285714285715,1,105,38,53,3,90,34,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",16,3,2,0,2,0.000075,0.005,0.001,0.0015,57,18,57,0.954945054945054,0.9203296703296703,18,124.73563218390805,120,54.225352112676056,2,111,37,74,2,87,18,71
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",17,3,2,0,2,0.000075,0.005,0.001,0.0015,28,21,35,0.9417582417582399,0.881043956043956,21,142.72,138.7560975609756,48.96153846153846,3,115,51,53,3,100,41,52
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",18,3,2,0,2,0.000075,0.005,0.001,0.0015,23,22,33,0.9461538461538447,0.9027472527472528,22,117.3804347826087,121.34285714285714,50.94827586206897,2,116,35,60,2,92,35,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",19,3,2,0,2,0.000075,0.005,0.001,0.0015,75,29.5,44,0.9468864468864455,0.8947802197802198,29.5,135.3838383838384,82.5,54.05263157894737,4,121,39,61,4,99,28,57
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",20,3,2,0,2,0.000075,0.005,0.001,0.0015,17,17.333333333333332,33,0.944322344322343,0.8758241758241758,17.333333333333332,100.33944954128441,56.55882352941177,53.51162790697674,3,132,37,45,3,109,34,43
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",21,3,2,0,2,0.000075,0.005,0.001,0.0015,25,20,20,0.9406593406593392,0.9038461538461539,20,150.62135922330097,110.15555555555555,51.07843137254902,2,116,44,51,2,103,45,51
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",22,3,2,0,2,0.000075,0.005,0.001,0.0015,69,23.666666666666668,45,0.9490842490842482,0.9104395604395604,23.666666666666668,147.625,152.86666666666667,54.66129032258065,8,108,41,61,9,88,30,62
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",23,3,2,0,2,0.000075,0.005,0.001,0.0015,40,5.5,39,0.9483516483516473,0.9038461538461539,5.5,173.46067415730337,128.54545454545453,50.92424242424242,2,108,38,68,2,89,33,66
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",24,3,2,0,2,0.000075,0.005,0.001,0.0015,66,22.25,52,0.9476190476190461,0.9005494505494506,22.25,152.7032967032967,137.36111111111111,51.67857142857143,3,122,49,59,4,91,36,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",25,3,2,0,2,0.000075,0.005,0.001,0.0015,38,25.5,32,0.9468864468864452,0.8554945054945055,25.5,139.39175257731958,62.21052631578947,47.583333333333336,4,116,40,46,4,97,38,48
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",26,3,2,0,2,0.000075,0.005,0.001,0.0015,54,25,50,0.9476190476190461,0.8989010989010989,25,139.04,106.10344827586206,55.275862068965516,2,119,42,64,3,100,29,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",27,3,2,0,2,0.000075,0.005,0.001,0.0015,63,22,50,0.9501831501831491,0.9129120879120879,22,173.2967032967033,99.93548387096774,51.246153846153845,2,113,40,67,1,91,31,65
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",28,3,2,0,2,0.000075,0.005,0.001,0.0015,66,23.875,45,0.948351648351647,0.8978021978021978,23.875,146.97802197802199,113.28571428571429,50.85454545454545,7,110,43,55,8,91,35,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",29,3,2,0,2,0.000075,0.005,0.001,0.0015,33,17,31,0.944322344322343,0.9159340659340659,17,137.2680412371134,83.07894736842105,48.166666666666664,2,114,42,62,2,97,38,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B0_E2",30,3,2,0,2,0.000075,0.005,0.001,0.0015,45,22.5,36,0.9465201465201453,0.8848901098901099,22.5,151.71,137.88235294117646,58.785714285714285,6,114,40,58,6,100,34,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",1,3,2,1,0,0.000075,0.005,0.001,0.0015,61,24,42,0.96117216117216,0.9450549450549436,24,157.78378378378378,54.35897435897436,48.220338983050844,2,97,46,60,2,74,39,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",2,3,2,1,0,0.000075,0.005,0.001,0.0015,103,23.25,40,0.9695970695970685,0.9597069597069586,23.25,208.78125,67.7948717948718,71.5223880597015,4,87,40,71,4,64,39,67
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",3,3,2,1,0,0.000075,0.005,0.001,0.0015,133,24.4,31,0.9633699633699625,0.9586080586080572,24.4,175.07246376811594,71.48717948717949,66.27586206896552,4,88,38,58,5,69,39,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",4,3,2,1,0,0.000075,0.005,0.001,0.0015,77,29,43,0.965201465201464,0.9498168498168489,29,185.76470588235293,73.1951219512195,54.507462686567166,2,91,46,69,2,68,41,67
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",5,3,2,1,0,0.000075,0.005,0.001,0.0015,59,22.333333333333332,39,0.9578754578754571,0.9377289377289367,22.333333333333332,163.58227848101265,57.282051282051285,53.8,3,105,41,55,3,79,39,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",6,3,2,1,0,0.000075,0.005,0.001,0.0015,104,24,44,0.9619047619047608,0.9285714285714269,24,193.84415584415584,47.7027027027027,56.56666666666667,3,102,39,63,3,77,37,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",7,3,2,1,0,0.000075,0.005,0.001,0.0015,74,13.666666666666666,40,0.9534798534798519,0.9095238095238096,13.666666666666666,150.32954545454547,32.111111111111114,44.659574468085104,4,107,39,50,3,88,36,47
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",8,3,2,1,0,0.000075,0.005,0.001,0.0015,80,21,43,0.9611721611721604,0.879853479853479,21,123.9125,52.46666666666667,70.74137931034483,5,106,34,60,5,80,30,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",9,3,2,1,0,0.000075,0.005,0.001,0.0015,44,27.666666666666668,41,0.9564102564102556,0.9446886446886434,27.666666666666668,141.64835164835165,65.91489361702128,45.94,3,106,54,55,3,91,47,50
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",10,3,2,1,0,0.000075,0.005,0.001,0.0015,100,29,43,0.9582417582417568,0.9047619047619027,29,128.73170731707316,80.97297297297297,49.339285714285715,4,116,36,56,4,82,37,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",11,3,2,1,0,0.000075,0.005,0.001,0.0015,97,23.666666666666668,42,0.9622710622710616,0.9263736263736251,23.666666666666668,157.9102564102564,52.175,56.516666666666666,3,100,43,64,3,78,40,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",12,3,2,1,0,0.000075,0.005,0.001,0.0015,115,35.2,45,0.9681318681318672,0.9388278388278382,35.2,166.4406779661017,58.03333333333333,99.76811594202898,5,88,32,75,5,59,30,69
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",13,3,2,1,0,0.000075,0.005,0.001,0.0015,71,16.666666666666668,39,0.9600732600732585,0.9490842490842483,16.666666666666668,179.5421686746988,49.23684210526316,51.526315789473685,3,108,37,60,3,83,38,57
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",14,3,2,1,0,0.000075,0.005,0.001,0.0015,68,8.333333333333334,38,0.9575091575091564,0.9054945054945037,8.333333333333334,164.16470588235293,37.55555555555556,41.96363636363636,4,110,38,56,3,85,36,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",15,3,2,1,0,0.000075,0.005,0.001,0.0015,83,26.166666666666668,33,0.9677655677655665,0.9296703296703277,26.166666666666668,163.82857142857142,78.22857142857143,74.95081967213115,5,93,34,56,6,70,35,61
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",16,3,2,1,0,0.000075,0.005,0.001,0.0015,87,26.6,50,0.9670329670329663,0.9520146520146506,26.6,132.23529411764707,72.97058823529412,68.140625,4,93,42,68,5,68,34,64
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",17,3,2,1,0,0.000075,0.005,0.001,0.0015,67,35,40,0.9615384615384606,0.9509157509157494,35,172.3943661971831,75.23255813953489,68.84210526315789,3,94,49,56,3,71,43,57
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",18,3,2,1,0,0.000075,0.005,0.001,0.0015,52,27.8,37,0.9589743589743579,0.923809523809523,27.8,139.82716049382717,41.705882352941174,46.51111111111111,5,110,33,48,5,81,34,45
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",19,3,2,1,0,0.000075,0.005,0.001,0.0015,103,17.4,43,0.9641025641025632,0.9604395604395588,17.4,152.01492537313433,77.90243902439025,59.6875,5,96,45,65,5,67,41,64
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",20,3,2,1,0,0.000075,0.005,0.001,0.0015,42,25.6,35,0.9296703296703281,0.8703296703296673,25.6,173.5921052631579,40.2,52.7,5,99,27,57,5,76,25,50
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",21,3,2,1,0,0.000075,0.005,0.001,0.0015,119,30.166666666666668,36,0.9684981684981676,0.9395604395604391,30.166666666666668,147.84615384615384,57.785714285714285,73.86153846153846,6,88,32,65,6,65,28,65
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",22,3,2,1,0,0.000075,0.005,0.001,0.0015,89,20,41,0.9608058608058597,0.910989010989011,20,152.58441558441558,60.06060606060606,48.7,6,104,33,59,6,77,33,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",23,3,2,1,0,0.000075,0.005,0.001,0.0015,97,25.333333333333332,36,0.9600732600732583,0.9450549450549439,25.333333333333332,216.08219178082192,42.59574468085106,50.775862068965516,2,91,52,56,3,73,47,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",24,3,2,1,0,0.000075,0.005,0.001,0.0015,84,19.333333333333332,47,0.9604395604395596,0.9571428571428554,19.333333333333332,140.40579710144928,51.67391304347826,58.490566037735846,8,101,51,58,9,69,46,53
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",25,3,2,1,0,0.000075,0.005,0.001,0.0015,81,20,42,0.9608058608058596,0.9395604395604382,20,153.80263157894737,54,58.70909090909091,4,102,37,56,5,76,34,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",26,3,2,1,0,0.000075,0.005,0.001,0.0015,126,36,50,0.9666666666666653,0.9527472527472514,36,183.05714285714285,59.56410256410256,81.91525423728814,5,97,50,60,6,70,39,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",27,3,2,1,0,0.000075,0.005,0.001,0.0015,66,28.8,34,0.9622710622710611,0.9322344322344315,28.8,209.18421052631578,54.95238095238095,59.11666666666667,5,91,42,58,5,76,42,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",28,3,2,1,0,0.000075,0.005,0.001,0.0015,132,27.428571428571427,45,0.9695970695970685,0.9417582417582407,27.428571428571427,122.05,57.58064516129032,72.25,6,87,35,67,7,60,31,68
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",29,3,2,1,0,0.000075,0.005,0.001,0.0015,43,14,38,0.9652014652014638,0.9461538461538455,14,159.80882352941177,83.25,71.72727272727273,1,91,43,71,1,68,40,66
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E0",30,3,2,1,0,0.000075,0.005,0.001,0.0015,90,18.5,54,0.9604395604395594,0.9241758241758206,18.5,175.39473684210526,52.95238095238095,53.15384615384615,6,109,43,58,6,76,42,52
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",1,3,2,1,1,0.000075,0.005,0.001,0.0015,22,23.666666666666668,34,0.9501831501831488,0.9162087912087912,23.666666666666668,115.37373737373737,38.825,44.60377358490566,3,118,43,54,3,99,40,53
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",2,3,2,1,1,0.000075,0.005,0.001,0.0015,73,17.666666666666668,41,0.9589743589743576,0.8879120879120879,17.666666666666668,182.64044943820224,35,50.05882352941177,3,110,33,66,3,89,31,68
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",3,3,2,1,1,0.000075,0.005,0.001,0.0015,89,18.5,36,0.9578754578754565,0.9225274725274726,18.5,171.65753424657535,56.06122448979592,51.875,2,93,51,64,2,73,49,64
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",4,3,2,1,1,0.000075,0.005,0.001,0.0015,61,16.333333333333332,36,0.9534798534798516,0.907967032967033,16.333333333333332,161.75257731958763,32.87179487179487,50.86274509803921,3,120,38,56,3,97,39,51
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",5,3,2,1,1,0.000075,0.005,0.001,0.0015,35,21.333333333333332,36,0.9556776556776553,0.9151098901098901,21.333333333333332,131.30337078651687,41.06060606060606,51.018181818181816,6,111,34,57,6,89,33,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",6,3,2,1,1,0.000075,0.005,0.001,0.0015,45,20,36,0.9498168498168489,0.9184065934065934,20,161.96,43.26086956521739,52.15384615384615,1,118,46,52,2,100,46,52
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",7,3,2,1,1,0.000075,0.005,0.001,0.0015,39,18,39,0.947252747252746,0.9173076923076923,18,143.48598130841123,36.53333333333333,53.63414634146341,2,121,49,46,2,107,45,41
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",8,3,2,1,1,0.000075,0.005,0.001,0.0015,33,24,39,0.9564102564102553,0.9112637362637362,24,141.63440860215053,51.44186046511628,47.351851851851855,2,117,46,54,2,93,43,54
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",9,3,2,1,1,0.000075,0.005,0.001,0.0015,69,19.4,42,0.958974358974358,0.8895604395604395,19.4,156.4659090909091,64,52.370370370370374,6,110,40,58,5,88,35,54
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",10,3,2,1,1,0.000075,0.005,0.001,0.0015,102,20,40,0.9600732600732589,0.8991758241758242,20,150.26923076923077,46.282051282051285,54.55882352941177,2,103,45,68,2,78,39,68
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",11,3,2,1,1,0.000075,0.005,0.001,0.0015,56,27.333333333333332,41,0.9567765567765555,0.929945054945055,27.333333333333332,135.65116279069767,50.234042553191486,56.189655172413794,3,112,48,63,3,86,47,58
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",12,3,2,1,1,0.000075,0.005,0.001,0.0015,100,28.833333333333332,41,0.9622710622710612,0.9274725274725275,28.833333333333332,165.8082191780822,59.08108108108108,51.11594202898551,6,101,41,70,6,73,37,69
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",13,3,2,1,1,0.000075,0.005,0.001,0.0015,21,24,30,0.952014652014651,0.8802197802197802,24,125.62886597938144,42.6578947368421,49.92857142857143,3,117,38,56,3,97,38,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",14,3,2,1,1,0.000075,0.005,0.001,0.0015,40,23.666666666666668,39,0.9575091575091563,0.8758241758241758,23.666666666666668,152.01111111111112,34.666666666666664,51.32142857142857,2,118,38,60,3,90,36,56
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",15,3,2,1,1,0.000075,0.005,0.001,0.0015,58,25.333333333333332,30,0.9578754578754568,0.9162087912087912,25.333333333333332,150.8658536585366,58.72727272727273,53.983870967741936,3,101,44,59,3,82,44,62
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",16,3,2,1,1,0.000075,0.005,0.001,0.0015,69,0,48,0.9571428571428561,0.8950549450549451,0,141.25842696629215,49,58.014925373134325,0,114,35,69,1,89,27,67
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",17,3,2,1,1,0.000075,0.005,0.001,0.0015,63,20,52,0.9593406593406578,0.9159340659340659,20,136.12820512820514,52.5,50.93333333333333,3,112,47,62,3,78,40,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",18,3,2,1,1,0.000075,0.005,0.001,0.0015,33,18,37,0.9542124542124527,0.9016483516483517,18,150.68085106382978,41.5,52.84615384615385,1,121,42,55,1,94,40,52
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",19,3,2,1,1,0.000075,0.005,0.001,0.0015,81,30,43,0.9622710622710612,0.8906593406593407,30,115.69333333333333,50.970588235294116,58.22727272727273,3,100,42,69,3,75,34,66
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",20,3,2,1,1,0.000075,0.005,0.001,0.0015,31,32,31,0.9098901098901084,0.8461538461538461,32,122.46464646464646,32.5625,43.24,1,125,32,52,1,99,32,50
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",21,3,2,1,1,0.000075,0.005,0.001,0.0015,56,23.5,23,0.9527472527472512,0.9024725274725275,23.5,187.64835164835165,48.6,51.7037037037037,2,105,45,53,2,91,45,54
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",22,3,2,1,1,0.000075,0.005,0.001,0.0015,59,18.2,37,0.958241758241757,0.9241758241758242,18.2,189.8505747126437,47.41463414634146,52.728813559322035,5,107,44,61,5,87,41,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",23,3,2,1,1,0.000075,0.005,0.001,0.0015,52,17.333333333333332,35,0.9586080586080575,0.9074175824175824,17.333333333333332,175.42168674698794,43.108108108108105,48.75,3,105,36,64,3,83,37,64
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",24,3,2,1,1,0.000075,0.005,0.001,0.0015,92,36,42,0.960439560439559,0.9217032967032966,36,158.91780821917808,63.45454545454545,57.63934426229508,5,104,46,64,5,73,44,61
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",25,3,2,1,1,0.000075,0.005,0.001,0.0015,85,21.25,28,0.9597069597069585,0.8983516483516484,21.25,176.75,44.421052631578945,48.46031746031746,3,98,38,61,4,80,38,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",26,3,2,1,1,0.000075,0.005,0.001,0.0015,26,28.5,41,0.9553113553113541,0.9065934065934066,28.5,130.11,39.714285714285715,51.38181818181818,1,120,41,58,2,100,35,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",27,3,2,1,1,0.000075,0.005,0.001,0.0015,51,22.4,32,0.9549450549450534,0.9151098901098901,22.4,173.27659574468086,59.22222222222222,49.41818181818182,5,109,46,52,5,94,45,55
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",28,3,2,1,1,0.000075,0.005,0.001,0.0015,64,21.5,36,0.9604395604395596,0.9304945054945055,21.5,150.12941176470588,69.975,59.94117647058823,1,108,38,64,2,85,40,68
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",29,3,2,1,1,0.000075,0.005,0.001,0.0015,39,19.666666666666668,28,0.9567765567765558,0.8854395604395604,19.666666666666668,163.4022988505747,39.26315789473684,57.523809523809526,3,106,38,65,3,87,38,63
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E1",30,3,2,1,1,0.000075,0.005,0.001,0.0015,74,23.625,46,0.9611721611721601,0.893956043956044,23.625,184.75,39.96551724137931,57.47457627118644,9,107,31,67,8,80,29,59
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E2",1,3,2,1,2,0.000075,0.005,0.001,0.0015,14,20,35,0.9498168498168487,0.8907692307692295,20,106.02857142857142,49.58974358974359,54.19607843137255,4,125,41,53,4,105,39,51
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E2",2,3,2,1,2,0.000075,0.005,0.001,0.0015,41,18.5,34,0.9564102564102556,0.8643956043956018,18.5,169.74736842105264,51.416666666666664,54.67164179104478,3,108,35,68,2,95,36,67
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E2",3,3,2,1,2,0.000075,0.005,0.001,0.0015,19,17.75,20,0.9494505494505479,0.8578021978021921,17.75,141.28846153846155,43.142857142857146,51.55,3,115,41,60,4,104,42,60
"sweep_2026-04-18T13-50-32-242Z","F_N3_M2_B1_E2",4,3,2,1,2,0.000075,0.005,0.001,0.0015,20,36,35,0.948717948717947,0.8881318681318651,36,136.69791666666666,63.11363636363637,49.34426229508197,2,119,46,64,2,96,44,61
